YEAR, Country, I10GDP, I05HICP_T, I05HICP_R, I15HPI, UNEMPLOYMENT, I10LABOUR, KEY1
2011-Q1,EU27_2020,101.92199,113.19999,111.58999,100.90000,10.00000,101.72200,EU27_20202011-Q1
2011-Q2,EU27_2020,102.05000,114.93000,112.09999,101.62999,9.89999,101.82299,EU27_20202011-Q2
2011-Q3,EU27_2020,102.26100,114.68000,112.75000,101.13999,10.10000,102.14499,EU27_20202011-Q3
2011-Q4,EU27_2020,101.88400,115.87000,112.80999,100.01000,10.39999,101.82399,EU27_20202011-Q4
2012-Q1,EU27_2020,101.78099,116.34999,113.34999,99.30999,10.69999,101.64700,EU27_20202012-Q1
2012-Q2,EU27_2020,101.65899,117.87999,113.88999,99.04000,11.00000,101.42900,EU27_20202012-Q2
2012-Q3,EU27_2020,101.52999,117.76999,114.55000,98.63999,11.19999,101.46299,EU27_20202012-Q3
2012-Q4,EU27_2020,101.06300,118.66999,114.62000,98.13999,11.39999,101.24199,EU27_20202012-Q4
2013-Q1,EU27_2020,100.90899,118.51999,115.08999,96.86000,11.69999,101.24400,EU27_20202013-Q1
2013-Q2,EU27_2020,101.43000,119.50000,115.50000,97.26999,11.60000,101.74500,EU27_20202013-Q2
2013-Q3,EU27_2020,101.77999,119.29000,116.30999,97.30999,11.50000,102.05000,EU27_20202013-Q3
2013-Q4,EU27_2020,102.16100,119.58000,116.25000,96.87999,11.39999,102.16699,EU27_20202013-Q4
2014-Q1,EU27_2020,102.68599,119.23999,116.68000,96.88999,11.39999,102.30100,EU27_20202014-Q1
2014-Q2,EU27_2020,102.84200,120.12000,117.13999,97.87000,11.00000,102.32499,EU27_20202014-Q2
2014-Q3,EU27_2020,103.44799,119.69000,117.87999,98.30000,10.89999,102.54699,EU27_20202014-Q3
2014-Q4,EU27_2020,103.82299,119.73999,117.91000,98.00000,10.80000,102.81600,EU27_20202014-Q4
2015-Q1,EU27_2020,104.54199,118.83000,118.26999,98.31999,10.60000,103.51699,EU27_20202015-Q1
2015-Q2,EU27_2020,105.01699,120.54000,118.58999,99.83999,10.30000,103.70200,EU27_20202015-Q2
2015-Q3,EU27_2020,105.49500,120.01999,119.01999,100.79000,10.00000,103.76899,EU27_20202015-Q3
2015-Q4,EU27_2020,105.96900,119.94999,119.16000,101.05999,9.89999,103.91600,EU27_20202015-Q4
2016-Q1,EU27_2020,106.48100,118.81999,119.48999,102.06999,9.60000,104.25700,EU27_20202016-Q1
2016-Q2,EU27_2020,106.79499,120.33999,119.77999,103.76999,9.39999,104.14499,EU27_20202016-Q2
2016-Q3,EU27_2020,107.34600,120.25000,120.26000,105.33999,9.10000,104.34999,EU27_20202016-Q3
2016-Q4,EU27_2020,108.22699,120.79000,120.59999,106.05999,8.89999,104.82599,EU27_20202016-Q4
2017-Q1,EU27_2020,109.05599,120.84999,121.00000,106.90000,8.69999,105.18199,EU27_20202017-Q1
2017-Q2,EU27_2020,110.01000,122.16000,121.37000,108.75000,8.39999,105.48699,EU27_20202017-Q2
2017-Q3,EU27_2020,110.97499,122.06999,121.77999,110.36000,8.19999,105.95099,EU27_20202017-Q3
2017-Q4,EU27_2020,111.82099,122.59999,122.11000,111.12999,7.90000,106.55699,EU27_20202017-Q4
2018-Q1,EU27_2020,111.93099,122.45999,122.58000,112.26999,7.69999,106.23300,EU27_20202018-Q1
2018-Q2,EU27_2020,112.59999,124.33000,122.90000,114.18000,7.50000,106.34799,EU27_20202018-Q2
2018-Q3,EU27_2020,112.72899,124.69999,123.23000,115.87999,7.19999,106.19200,EU27_20202018-Q3
2018-Q4,EU27_2020,113.57299,124.94999,123.61000,116.73999,7.09999,106.83399,EU27_20202018-Q4
2019-Q1,EU27_2020,114.18900,124.33999,124.15000,117.55000,7.00000,107.03199,EU27_20202019-Q1
2019-Q2,EU27_2020,114.67600,126.33000,124.61000,119.73999,6.80000,107.08200,EU27_20202019-Q2
2019-Q3,EU27_2020,114.93800,126.23000,125.20999,121.48000,6.69999,107.25599,EU27_20202019-Q3
2019-Q4,EU27_2020,115.06800,126.55999,125.58000,122.61000,6.69999,107.25599,EU27_20202019-Q4
2020-Q1,EU27_2020,111.87200,126.19000,126.11000,124.36000,6.59999,104.08699,EU27_20202020-Q1
2020-Q2,EU27_2020,99.46600,127.09999,126.36000,126.19000,7.00000,95.36199,EU27_20202020-Q2
2020-Q3,EU27_2020,110.66799,126.81999,126.86000,127.98999,7.90000,105.11100,EU27_20202020-Q3
2020-Q4,EU27_2020,110.69200,126.83000,127.16999,129.75000,7.50000,104.67500,EU27_20202020-Q4
2021-Q1,EU27_2020,111.59700,127.93000,127.63999,132.11000,7.59999,105.29499,EU27_20202021-Q1
2021-Q2,EU27_2020,113.57099,129.86000,128.02999,135.83000,7.30000,106.58899,EU27_20202021-Q2
2021-Q3,EU27_2020,115.94100,130.72999,128.39999,140.05000,6.90000,107.67700,EU27_20202021-Q3
2021-Q4,EU27_2020,116.71399,133.10000,128.75999,142.96000,6.50000,107.85099,EU27_20202021-Q4
2022-Q1,EU27_2020,117.44000,136.30999,129.38999,145.88000,6.30000,108.18599,EU27_20202022-Q1
2022-Q2,EU27_2020,118.54000,141.32000,130.19999,149.19000,6.19999,108.54100,EU27_20202022-Q2
2022-Q3,EU27_2020,119.24400,144.19000,131.13999,150.38999,6.19999,108.79199,EU27_20202022-Q3
2022-Q4,EU27_2020,119.17400,147.72999,131.91999,148.00999,6.09999,108.29900,EU27_20202022-Q4
2023-Q1,EU27_2020,119.37899,149.13000,133.11000,147.00999,6.09999,107.89299,EU27_20202023-Q1
2023-Q2,EU27_2020,119.51499,151.52000,134.08999,147.74000,6.00000,107.88200,EU27_20202023-Q2
2023-Q3,EU27_2020,119.54499,152.36999,135.11000,148.75999,6.09999,107.64700,EU27_20202023-Q3
2023-Q4,EU27_2020,119.58699,152.74000,135.88000,148.36000,6.09999,107.39700,EU27_20202023-Q4
2010-Q1,FI,98.43599,109.62000,114.95999,92.75000,9.00000,98.05100,FI2010-Q1
2010-Q2,FI,100.18000,110.44000,115.27999,93.55999,8.50000,100.49199,FI2010-Q2
2010-Q3,FI,99.57499,110.30000,115.95999,94.62000,8.39999,99.77500,FI2010-Q3
2010-Q4,FI,101.80899,111.58999,116.01999,94.59999,8.39999,101.68299,FI2010-Q4
2011-Q1,FI,102.22299,113.30000,118.11000,95.83999,8.50000,101.82399,FI2011-Q1
2011-Q2,FI,101.83899,114.20999,119.15000,97.55000,7.90000,101.05200,FI2011-Q2
2011-Q3,FI,101.84300,114.19000,119.94999,97.30999,7.90000,100.82800,FI2011-Q3
2011-Q4,FI,101.73500,114.94000,120.63999,96.76000,7.69999,100.07599,FI2011-Q4
2012-Q1,FI,100.89399,116.69999,121.91000,98.38999,7.69999,99.73200,FI2012-Q1
2012-Q2,FI,100.05599,117.63999,123.73000,99.44000,7.80000,98.84700,FI2012-Q2
2012-Q3,FI,99.40399,117.91000,124.76000,99.36000,8.10000,98.11599,FI2012-Q3
2012-Q4,FI,99.53199,118.81999,125.01999,99.62999,7.90000,98.06300,FI2012-Q4
2013-Q1,FI,98.43599,119.63999,126.11000,100.26000,8.39999,97.63400,FI2013-Q1
2013-Q2,FI,98.84799,120.47000,127.19999,100.68000,8.19999,98.26599,FI2013-Q2
2013-Q3,FI,99.29100,120.44000,127.87999,100.54000,8.19999,99.34700,FI2013-Q3
2013-Q4,FI,99.09600,120.98000,128.63000,99.93000,8.50000,98.95300,FI2013-Q4
2014-Q1,FI,98.33399,121.51999,129.58999,100.05999,8.60000,98.33599,FI2014-Q1
2014-Q2,FI,98.57900,121.79000,131.13000,100.47000,8.69999,98.21600,FI2014-Q2
2014-Q3,FI,98.93299,121.91999,132.02000,100.02999,8.50000,99.04100,FI2014-Q3
2014-Q4,FI,98.60800,122.11000,132.89999,99.41999,9.19999,98.86699,FI2014-Q4
2015-Q1,FI,97.95700,121.44999,133.82000,99.48999,9.30000,98.04799,FI2015-Q1
2015-Q2,FI,99.21499,121.83000,135.11000,100.43000,9.50000,99.43299,FI2015-Q2
2015-Q3,FI,99.19100,121.52999,135.92999,100.27999,9.39999,99.31400,FI2015-Q3
2015-Q4,FI,99.66200,121.76999,136.52000,99.80000,9.50000,100.11199,FI2015-Q4
2016-Q1,FI,100.75900,121.40000,137.14999,100.51999,9.30000,101.01799,FI2016-Q1
2016-Q2,FI,101.07399,122.19000,138.22999,101.61000,8.89999,100.96800,FI2016-Q2
2016-Q3,FI,102.01300,122.15000,138.94000,101.93000,8.60000,101.82700,FI2016-Q3
2016-Q4,FI,102.50900,122.73999,139.46000,101.08000,8.89999,102.41500,FI2016-Q4
2017-Q1,FI,103.86499,122.70999,140.13999,101.69999,9.00000,102.93199,FI2017-Q1
2017-Q2,FI,105.23600,123.33000,141.08000,103.22000,8.89999,103.84799,FI2017-Q2
2017-Q3,FI,105.72799,123.02999,141.69999,102.51000,8.60000,104.03099,FI2017-Q3
2017-Q4,FI,106.24199,123.50000,142.19999,102.12000,8.30000,104.03500,FI2017-Q4
2018-Q1,FI,106.17900,123.66000,142.83999,102.73999,8.39999,103.45099,FI2018-Q1
2018-Q2,FI,106.04699,124.58000,143.69000,103.95999,7.40000,102.55599,FI2018-Q2
2018-Q3,FI,105.98600,124.75000,144.36000,103.48999,7.19999,102.02400,FI2018-Q3
2018-Q4,FI,105.95999,125.33999,144.88000,103.15000,6.80000,101.29399,FI2018-Q4
2019-Q1,FI,106.75599,125.16000,145.58999,103.08999,6.69999,101.74800,FI2019-Q1
2019-Q2,FI,107.86000,126.22000,146.61000,104.68000,6.90000,102.04000,FI2019-Q2
2019-Q3,FI,107.86799,126.09999,147.33000,104.01999,6.69999,102.41300,FI2019-Q3
2019-Q4,FI,107.94200,126.51000,147.83999,103.29000,6.80000,102.12400,FI2019-Q4
2020-Q1,FI,107.63600,126.48999,148.22000,104.27999,6.80000,102.20500,FI2020-Q1
2020-Q2,FI,100.89399,126.05000,148.85000,105.36000,7.80000,99.06700,FI2020-Q2
2020-Q3,FI,105.51699,126.62000,149.13000,105.79000,8.30000,102.73000,FI2020-Q3
2020-Q4,FI,106.59799,126.76000,149.33999,106.94999,8.10000,102.72699,FI2020-Q4
2021-Q1,FI,106.26799,127.86000,149.50999,108.56999,8.10000,102.13200,FI2021-Q1
2021-Q2,FI,107.70999,128.72999,150.11000,111.18000,8.10000,102.32599,FI2021-Q2
2021-Q3,FI,109.02700,129.02999,150.41000,110.91999,7.30000,102.77500,FI2021-Q3
2021-Q4,FI,109.94400,130.75000,150.44999,111.12000,6.90000,102.18299,FI2021-Q4
2022-Q1,FI,109.80500,133.96000,150.71000,112.23000,6.69999,101.08399,FI2022-Q1
2022-Q2,FI,110.62500,137.75999,151.52000,113.80999,6.40000,100.65799,FI2022-Q2
2022-Q3,FI,110.63800,139.50999,151.88999,112.41000,7.09999,99.89499,FI2022-Q3
2022-Q4,FI,110.29799,142.19000,152.33000,108.52999,6.80000,99.34799,FI2022-Q4
2023-Q1,FI,110.17400,144.00000,153.44999,106.51999,6.80000,99.03299,FI2023-Q1
2023-Q2,FI,111.10399,144.82000,154.41999,107.44999,7.19999,98.94799,FI2023-Q2
2023-Q3,FI,109.90499,144.30999,155.25000,104.34999,7.30000,98.45300,FI2023-Q3
2023-Q4,FI,108.88999,144.30000,155.83000,103.73999,7.50000,98.22699,FI2023-Q4
2010-Q1,FR,99.26100,107.94000,112.52999,96.66000,9.39999,99.36699,FR2010-Q1
2010-Q2,FR,99.71099,108.97000,113.01000,98.59999,9.30000,99.77700,FR2010-Q2
2010-Q3,FR,100.21700,108.81999,113.26000,101.26000,9.19999,100.22000,FR2010-Q3
2010-Q4,FR,100.81099,109.31999,113.48999,102.44999,9.19999,100.63600,FR2010-Q4
2011-Q1,FR,101.90499,110.08999,113.90000,103.12999,9.19999,101.50499,FR2011-Q1
2011-Q2,FR,101.99900,111.38999,114.26000,105.13999,9.10000,101.21099,FR2011-Q2
2011-Q3,FR,102.43099,111.33000,114.58000,107.27999,9.19999,101.50099,FR2011-Q3
2011-Q4,FR,102.77799,112.20999,114.90000,106.27999,9.39999,101.64900,FR2011-Q4
2012-Q1,FR,102.76699,112.91999,115.43000,104.87000,9.50000,101.51100,FR2012-Q1
2012-Q2,FR,102.80999,113.97000,116.15000,104.94000,9.69999,101.37000,FR2012-Q2
2012-Q3,FR,103.08699,113.84999,116.43000,105.61000,9.69999,101.60299,FR2012-Q3
2012-Q4,FR,102.94200,114.16999,116.87000,104.09999,10.19999,101.47699,FR2012-Q4
2013-Q1,FR,102.94300,114.27999,117.58000,102.83000,10.39999,101.45200,FR2013-Q1
2013-Q2,FR,103.68399,115.00000,117.93000,102.73000,10.39999,102.17800,FR2013-Q2
2013-Q3,FR,103.64199,115.05999,118.33000,103.63999,10.19999,101.97599,FR2013-Q3
2013-Q4,FR,104.38500,115.05999,118.48999,102.51999,10.10000,102.43499,FR2013-Q4
2014-Q1,FR,104.46199,115.26000,118.94999,101.33000,10.19999,102.18099,FR2014-Q1
2014-Q2,FR,104.57099,115.86000,119.23000,101.52999,10.10000,102.18199,FR2014-Q2
2014-Q3,FR,105.19699,115.62000,119.41000,102.29000,10.19999,102.76599,FR2014-Q3
2014-Q4,FR,105.04100,115.44999,119.62999,100.27999,10.50000,102.67299,FR2014-Q4
2015-Q1,FR,105.48300,114.98999,119.83999,99.37999,10.39999,103.19799,FR2015-Q1
2015-Q2,FR,105.60600,116.16999,120.02999,99.55000,10.50000,103.26699,FR2015-Q2
2015-Q3,FR,105.74600,115.77999,120.19000,100.91999,10.30000,103.33899,FR2015-Q3
2015-Q4,FR,105.96299,115.66000,120.26000,100.15000,10.30000,103.42800,FR2015-Q4
2016-Q1,FR,106.58999,115.04000,120.34999,99.73000,10.30000,103.93199,FR2016-Q1
2016-Q2,FR,106.15899,116.27999,120.44000,100.23999,10.00000,103.33899,FR2016-Q2
2016-Q3,FR,106.57900,116.27999,120.51999,102.36000,9.89999,103.47899,FR2016-Q3
2016-Q4,FR,107.12999,116.41999,120.56999,101.83999,10.10000,103.87999,FR2016-Q4
2017-Q1,FR,107.77999,116.72000,120.55999,102.52999,9.60000,104.26399,FR2017-Q1
2017-Q2,FR,108.69599,117.48000,120.68000,103.52999,9.50000,104.70999,FR2017-Q2
2017-Q3,FR,109.63400,117.37999,120.72000,105.65000,9.50000,105.34300,FR2017-Q3
2017-Q4,FR,110.32499,117.83000,120.83000,105.23999,9.10000,105.71600,FR2017-Q4
2018-Q1,FR,110.27500,118.48000,121.05999,105.51000,9.30000,105.34300,FR2018-Q1
2018-Q2,FR,110.81500,120.00000,120.79000,106.41999,9.10000,105.60800,FR2018-Q2
2018-Q3,FR,111.35299,120.37999,119.76000,108.65000,8.89999,106.05100,FR2018-Q3
2018-Q4,FR,111.98600,120.40000,119.91000,108.58000,8.80000,106.46399,FR2018-Q4
2019-Q1,FR,112.78600,120.16000,120.45999,108.55000,8.69999,106.76799,FR2019-Q1
2019-Q2,FR,113.53299,121.55999,120.84999,109.84999,8.39999,107.02200,FR2019-Q2
2019-Q3,FR,113.61399,121.83999,121.01999,112.33000,8.30000,106.72699,FR2019-Q3
2019-Q4,FR,113.12100,121.91000,121.19000,112.69000,8.30000,105.84999,FR2019-Q4
2020-Q1,FR,107.43299,121.76000,121.31999,113.87000,7.90000,100.22799,FR2020-Q1
2020-Q2,FR,93.29900,121.95999,121.27999,115.51999,7.19999,89.04000,FR2020-Q2
2020-Q3,FR,109.21299,122.27999,121.31999,117.80000,8.89999,102.81400,FR2020-Q3
2020-Q4,FR,108.59500,122.01999,121.48000,119.26999,8.10000,101.40699,FR2020-Q4
2021-Q1,FR,108.58399,122.94000,122.09999,120.15000,8.19999,100.97699,FR2021-Q1
2021-Q2,FR,109.44499,124.12000,122.40000,122.12000,8.00000,100.97000,FR2021-Q2
2021-Q3,FR,112.55400,124.98000,122.55000,126.11000,7.90000,102.72799,FR2021-Q3
2021-Q4,FR,113.31500,126.08000,122.47000,127.51999,7.50000,102.57199,FR2021-Q4
2022-Q1,FR,113.34799,128.08999,122.70999,128.60000,7.40000,101.83599,FR2022-Q1
2022-Q2,FR,113.78900,131.46000,123.05999,130.83000,7.50000,101.73000,FR2022-Q2
2022-Q3,FR,114.45300,133.13000,123.34999,134.33999,7.30000,101.82099,FR2022-Q3
2022-Q4,FR,114.56099,134.86999,123.69999,133.50000,7.19999,101.41799,FR2022-Q4
2023-Q1,FR,114.64900,137.05000,124.94999,132.32000,7.09999,101.14800,FR2023-Q1
2023-Q2,FR,115.50000,139.44999,125.75000,131.72000,7.30000,101.65399,FR2023-Q2
2023-Q3,FR,115.64299,140.42999,126.12999,132.25000,7.40000,101.57800,FR2023-Q3
2023-Q4,FR,115.84999,140.49000,126.47000,128.74000,7.59999,101.56300,FR2023-Q4
2010-Q1,HR,99.68599,115.05000,168.74000,112.06999,10.30000,96.57900,HR2010-Q1
2010-Q2,HR,99.60399,116.30999,171.25999,110.48999,11.89999,100.47000,HR2010-Q2
2010-Q3,HR,100.35700,116.12000,173.36999,109.51999,12.19999,103.34500,HR2010-Q3
2010-Q4,HR,100.35299,116.22000,173.41999,109.80000,12.30000,99.60700,HR2010-Q4
2011-Q1,HR,100.10399,117.55000,173.78999,108.80999,13.19999,99.89199,HR2011-Q1
2011-Q2,HR,100.76699,118.94000,173.75000,110.52999,14.10000,106.53199,HR2011-Q2
2011-Q3,HR,100.60800,118.48999,173.77000,111.30999,13.89999,105.28099,HR2011-Q3
2011-Q4,HR,99.90599,118.98000,173.77000,111.98999,13.69999,104.47699,HR2011-Q4
2012-Q1,HR,97.56300,119.52999,173.69999,111.36000,15.19999,104.75099,HR2012-Q1
2012-Q2,HR,97.10500,122.80000,173.67999,109.86000,15.19999,104.29399,HR2012-Q2
2012-Q3,HR,97.05300,123.34999,173.67999,109.08999,15.89999,104.45200,HR2012-Q3
2012-Q4,HR,96.37599,124.16999,173.61999,105.40000,17.60000,108.48500,HR2012-Q4
2013-Q1,HR,96.34400,124.50000,173.61000,105.27999,17.00000,108.49900,HR2013-Q1
2013-Q2,HR,96.69599,125.69000,173.71000,104.62999,17.10000,108.12799,HR2013-Q2
2013-Q3,HR,96.55400,126.11000,173.60000,104.97000,17.60000,108.96199,HR2013-Q3
2013-Q4,HR,95.79599,124.94999,173.63000,103.62999,17.20000,107.14099,HR2013-Q4
2014-Q1,HR,96.07099,124.58000,175.38000,102.94000,18.00000,105.42600,HR2014-Q1
2014-Q2,HR,95.97499,126.01000,175.10000,103.81999,17.29999,106.16699,HR2014-Q2
2014-Q3,HR,95.54000,126.52999,176.41999,103.00000,16.79999,102.89299,HR2014-Q3
2014-Q4,HR,96.43599,125.23000,178.25999,102.13999,17.60000,105.85500,HR2014-Q4
2015-Q1,HR,97.15499,124.16000,177.89999,101.05000,16.60000,104.87999,HR2015-Q1
2015-Q2,HR,98.18599,126.00000,177.03999,99.12999,16.00000,106.22599,HR2015-Q2
2015-Q3,HR,98.79699,126.19000,177.08999,99.86000,16.70000,108.07599,HR2015-Q3
2015-Q4,HR,99.26200,124.69999,177.36999,99.95999,15.50000,106.21099,HR2015-Q4
2016-Q1,HR,100.59200,123.48000,177.25999,101.20999,14.00000,110.25199,HR2016-Q1
2016-Q2,HR,101.44699,124.62999,175.75000,100.27999,13.30000,109.20800,HR2016-Q2
2016-Q3,HR,102.29699,124.83000,174.07000,101.30999,12.50000,109.74299,HR2016-Q3
2016-Q4,HR,103.43199,124.94999,174.66999,100.75000,12.89999,111.06300,HR2016-Q4
2017-Q1,HR,103.77999,124.90000,174.91999,100.84999,12.69999,112.77700,HR2017-Q1
2017-Q2,HR,104.54699,126.05999,174.38000,104.55000,11.50000,110.84100,HR2017-Q2
2017-Q3,HR,105.56999,126.62999,174.52999,105.12999,10.19999,110.21199,HR2017-Q3
2017-Q4,HR,105.75700,126.80000,175.91999,108.44999,10.10000,110.07900,HR2017-Q4
2018-Q1,HR,106.22299,126.29000,178.25000,109.44000,9.39999,109.73500,HR2018-Q1
2018-Q2,HR,107.26399,128.32000,178.97000,109.26000,8.30000,111.52200,HR2018-Q2
2018-Q3,HR,108.00599,129.14999,179.27999,112.31999,8.19999,111.95600,HR2018-Q3
2018-Q4,HR,108.94799,128.47000,181.19999,113.54000,7.80000,112.29699,HR2018-Q4
2019-Q1,HR,111.25199,127.31999,187.00000,117.55000,7.00000,110.57199,HR2019-Q1
2019-Q2,HR,111.69699,129.33000,187.49000,120.59999,6.80000,113.19200,HR2019-Q2
2019-Q3,HR,111.94699,130.02000,188.27000,121.36000,6.30000,112.76100,HR2019-Q3
2019-Q4,HR,111.27100,129.61000,189.85000,124.90000,6.50000,110.86399,HR2019-Q4
2020-Q1,HR,110.66100,128.78999,192.86000,128.25000,6.50000,108.97499,HR2020-Q1
2020-Q2,HR,96.18900,128.77999,193.00999,130.57000,7.19999,96.48799,HR2020-Q2
2020-Q3,HR,100.57199,129.41000,191.38000,129.75000,8.10000,101.08100,HR2020-Q3
2020-Q4,HR,106.68499,129.39999,191.75999,132.94999,8.39999,109.31600,HR2020-Q4
2021-Q1,HR,113.89399,129.75000,193.14999,134.19000,8.89999,115.28500,HR2021-Q1
2021-Q2,HR,112.88200,131.64999,192.41999,139.02999,8.30000,113.35199,HR2021-Q2
2021-Q3,HR,116.51100,133.46000,192.66000,141.44000,7.09999,116.00599,HR2021-Q3
2021-Q4,HR,119.67700,135.33999,194.30000,144.99000,6.40000,118.07099,HR2021-Q4
2022-Q1,HR,123.10800,137.99000,197.27999,152.25000,6.40000,120.33000,HR2022-Q1
2022-Q2,HR,125.18599,145.86999,198.05000,157.94000,7.40000,121.41200,HR2022-Q2
2022-Q3,HR,125.40299,150.25999,199.77999,162.44000,7.40000,121.74199,HR2022-Q3
2022-Q4,HR,125.81300,152.64999,201.94999,170.11000,6.50000,120.51399,HR2022-Q4
2023-Q1,HR,126.57900,153.97000,207.94000,173.55999,6.40000,121.09899,HR2023-Q1
2023-Q2,HR,127.51399,158.22999,210.35000,179.63000,6.00000,123.73600,HR2023-Q2
2023-Q3,HR,127.88999,162.22000,212.66000,180.08999,6.19999,121.69400,HR2023-Q3
2023-Q4,HR,129.28900,161.60000,216.19999,186.24000,5.59999,123.49800,HR2023-Q4
2010-Q1,HU,99.04299,127.72000,134.72999,94.69000,10.89999,99.71399,HU2010-Q1
2010-Q2,HU,99.86699,130.14999,134.88999,94.20999,10.89999,100.08300,HU2010-Q2
2010-Q3,HU,100.59100,130.19000,134.94000,93.75000,10.69999,100.42199,HU2010-Q3
2010-Q4,HU,100.49800,130.72999,135.27000,91.98999,10.69999,99.78199,HU2010-Q4
2011-Q1,HU,101.84100,133.16000,135.75999,91.73000,10.89999,101.89900,HU2011-Q1
2011-Q2,HU,101.51599,135.27000,137.36999,90.97000,10.60000,101.65000,HU2011-Q2
2011-Q3,HU,101.55699,134.66999,138.30999,89.75000,10.60000,101.29299,HU2011-Q3
2011-Q4,HU,102.94499,136.03999,138.42999,89.33999,10.60000,102.83799,HU2011-Q4
2012-Q1,HU,101.60299,140.66999,141.35000,90.20999,11.10000,100.81999,HU2012-Q1
2012-Q2,HU,100.67800,142.74000,142.58000,87.12000,10.69999,99.56400,HU2012-Q2
2012-Q3,HU,100.81300,142.80000,143.27000,86.38999,10.39999,99.99800,HU2012-Q3
2012-Q4,HU,100.53800,143.47000,143.71000,84.66999,10.50000,99.33599,HU2012-Q4
2013-Q1,HU,101.49700,144.42999,144.78999,84.94999,10.80000,100.00099,HU2013-Q1
2013-Q2,HU,102.45700,145.38999,145.30000,85.13999,9.89999,100.11599,HU2013-Q2
2013-Q3,HU,104.36699,145.11999,146.11000,85.26000,9.69999,101.02200,HU2013-Q3
2013-Q4,HU,105.14700,144.47000,146.36999,84.12999,9.00000,100.63800,HU2013-Q4
2014-Q1,HU,105.92900,145.05000,147.07000,85.75000,7.69999,99.74199,HU2014-Q1
2014-Q2,HU,107.71600,145.25999,145.78999,87.55000,7.90000,100.17199,HU2014-Q2
2014-Q3,HU,108.68499,145.22999,145.47999,89.19000,7.30000,100.03700,HU2014-Q3
2014-Q4,HU,109.17299,143.96000,145.99000,91.22000,7.09999,100.16300,HU2014-Q4
2015-Q1,HU,110.94200,143.67999,146.33999,93.59999,7.30000,101.84100,HU2015-Q1
2015-Q2,HU,111.20500,145.88999,147.25000,98.69000,6.80000,101.32800,HU2015-Q2
2015-Q3,HU,111.96099,145.49000,149.88999,103.05999,6.40000,101.08499,HU2015-Q3
2015-Q4,HU,113.05500,144.82000,152.66999,104.65000,6.09999,101.44200,HU2015-Q4
2016-Q1,HU,112.75599,144.21000,155.22999,109.38999,5.59999,99.56800,HU2016-Q1
2016-Q2,HU,114.14099,145.88999,156.52000,111.97000,5.00000,99.91799,HU2016-Q2
2016-Q3,HU,114.57599,145.66000,157.75999,115.19999,4.80000,99.93900,HU2016-Q3
2016-Q4,HU,115.86399,146.72000,157.75999,116.94999,4.40000,100.23699,HU2016-Q4
2017-Q1,HU,117.41799,148.00999,158.83999,122.23999,4.19999,101.33399,HU2017-Q1
2017-Q2,HU,118.63500,148.97000,160.63999,125.48000,4.19999,102.10299,HU2017-Q2
2017-Q3,HU,119.62799,149.25999,162.88999,129.27999,4.00000,102.54799,HU2017-Q3
2017-Q4,HU,121.55200,150.13000,163.99000,131.96000,3.79999,103.46299,HU2017-Q4
2018-Q1,HU,124.13400,151.00000,166.72999,138.64999,3.59999,104.55400,HU2018-Q1
2018-Q2,HU,124.93399,153.13999,168.02999,142.52000,3.50000,104.94599,HU2018-Q2
2018-Q3,HU,126.67500,154.52000,170.88000,148.49000,3.70000,105.92500,HU2018-Q3
2018-Q4,HU,128.23800,155.07000,173.36999,152.32000,3.50000,106.51499,HU2018-Q4
2019-Q1,HU,130.67999,155.88000,179.16000,165.02999,3.29999,108.40599,HU2019-Q1
2019-Q2,HU,130.89500,158.94999,183.80999,170.53999,3.29999,108.53199,HU2019-Q2
2019-Q3,HU,132.50100,159.36000,188.27000,173.22000,3.40000,110.01899,HU2019-Q3
2019-Q4,HU,133.36599,160.52999,191.57000,171.88000,3.29999,110.65799,HU2019-Q4
2020-Q1,HU,133.11199,162.66000,196.38999,178.74000,3.50000,109.38300,HU2020-Q1
2020-Q2,HU,113.36000,163.00000,192.61000,174.89999,4.50000,97.88999,HU2020-Q2
2020-Q3,HU,126.10800,165.36000,193.19000,181.58999,4.30000,106.83999,HU2020-Q3
2020-Q4,HU,128.70899,165.13000,192.39999,179.08000,4.09999,108.05999,HU2020-Q4
2021-Q1,HU,130.92199,168.11000,193.60000,195.94999,4.30000,109.65899,HU2021-Q1
2021-Q2,HU,133.68400,171.58999,194.86999,204.39999,4.19999,111.23300,HU2021-Q2
2021-Q3,HU,135.12300,173.69999,198.41000,211.94000,3.90000,111.94400,HU2021-Q3
2021-Q4,HU,138.62399,176.91000,202.25000,219.86000,3.79999,113.83499,HU2021-Q4
2022-Q1,HU,140.27699,182.08000,206.97999,241.41999,3.59999,114.98799,HU2022-Q1
2022-Q2,HU,142.36799,190.47999,212.61999,255.22999,3.29999,116.08200,HU2022-Q2
2022-Q3,HU,140.72900,204.96000,222.22000,262.98001,3.70000,114.84899,HU2022-Q3
2022-Q4,HU,141.61999,218.19000,230.53999,258.42999,3.90000,114.09700,HU2022-Q4
2023-Q1,HU,140.44799,229.19999,236.33999,267.17999,3.90000,113.43599,HU2023-Q1
2023-Q2,HU,140.84300,232.49000,243.17999,269.41000,4.00000,113.55999,HU2023-Q2
2023-Q3,HU,142.23699,234.83999,253.13999,271.76998,4.09999,114.42199,HU2023-Q3
2023-Q4,HU,142.47000,234.71000,259.82998,266.86999,4.50000,114.46499,HU2023-Q4
2010-Q1,IE,100.15299,105.16999,99.80000,111.52999,14.10000,98.48600,IE2010-Q1
